cible_debit_J+0,cible_debit_J+1,cible_debit_J+2,cible_debit_J+3,cible_debit_J+4,cible_debit_J+5,cible_debit_J+6,cible_debit_J+7,cible_debit_J+8,cible_debit_J+9,cible_debit_J+10,cible_debit_J+11,cible_debit_J+12,cible_debit_J+13,cible_debit_J+14,cible_debit_J+15
4150.512240426471,4474.160328931008,4278.687536955555,4287.200148229191,4494.820377993285,4470.273478963302,4252.36467386611,4288.588107795268,4320.074102984062,4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952
4474.160328931008,4278.687536955555,4287.200148229191,4494.820377993285,4470.273478963302,4252.36467386611,4288.588107795268,4320.074102984062,4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865
4278.687536955555,4287.200148229191,4494.820377993285,4470.273478963302,4252.36467386611,4288.588107795268,4320.074102984062,4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184
4287.200148229191,4494.820377993285,4470.273478963302,4252.36467386611,4288.588107795268,4320.074102984062,4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118
4494.820377993285,4470.273478963302,4252.36467386611,4288.588107795268,4320.074102984062,4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019
4470.273478963302,4252.36467386611,4288.588107795268,4320.074102984062,4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496
4252.36467386611,4288.588107795268,4320.074102984062,4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998
4288.588107795268,4320.074102984062,4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886
4320.074102984062,4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206
4363.854489827945,4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853
4166.785559186939,4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525
4177.314180603033,4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396
4269.800507879342,4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633
4157.5015268470725,4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047
4188.871346359294,4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968
4156.952697972952,3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109
3964.6966211034865,3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526
3974.1957321845184,3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385
3777.5442687470118,3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811
3996.946153214019,4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529
4137.81932714496,3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632
3873.6951899289998,4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668
4088.3851379485886,4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088
4045.0627537739206,3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377
3919.4476009794853,3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754
3903.7206362277525,3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518
3892.047444934396,3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673
3776.6762496900633,3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286
3813.3173988794047,3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136
3815.410478644968,3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803
3859.534502835109,3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704
3855.5595499415526,3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414
3679.9122745202385,3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294
3814.342032271811,3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987
3631.351759879529,3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049
3669.405410813632,3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539
3700.202763517668,3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347
3637.74578508088,3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247
3603.884548986377,3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748
3619.911808935754,3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387
3513.8993607413518,3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156
3479.9558043087673,3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156,3213.3894659130224
3500.692820997286,3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156,3213.3894659130224,3289.0096781231496
3592.958962942136,3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156,3213.3894659130224,3289.0096781231496,3201.3361201252224
3462.2456230574803,3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156,3213.3894659130224,3289.0096781231496,3201.3361201252224,2970.4975287089596
3638.305359333704,3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156,3213.3894659130224,3289.0096781231496,3201.3361201252224,2970.4975287089596,3144.5558806527147
3444.5868211979414,3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156,3213.3894659130224,3289.0096781231496,3201.3361201252224,2970.4975287089596,3144.5558806527147,3058.8880808720205
3100.9046798920294,3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156,3213.3894659130224,3289.0096781231496,3201.3361201252224,2970.4975287089596,3144.5558806527147,3058.8880808720205,3005.094982274516
3329.4543431548987,3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156,3213.3894659130224,3289.0096781231496,3201.3361201252224,2970.4975287089596,3144.5558806527147,3058.8880808720205,3005.094982274516,3066.6625165283936
3514.867796751049,3323.850556068539,3254.188546683347,3185.273707487247,3379.606552809748,3322.023152904387,3263.392498710156,3213.3894659130224,3289.0096781231496,3201.3361201252224,2970.4975287089596,3144.5558806527147,3058.8880808720205,3005.094982274516,3066.6625165283936,2967.3619596471276
